Time,UUID,RSSI,Name
1593887138.9650679,16BEF113-55B2-515B-D978-2204EA450D39,-71,?
1593887138.967495,16BEF113-55B2-515B-D978-2204EA450D39,-71,?
1593887139.030493,E8A4428F-7D44-C997-327A-35752CC1A0CD,-80,?
1593887139.036511,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-70,?
1593887139.039407,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-70,?
1593887139.0934591,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-78,Apple TV HD (5)
1593887139.0964398,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-78,Apple TV HD (5)
1593887139.239258,16BEF113-55B2-515B-D978-2204EA450D39,-67,?
1593887139.241894,16BEF113-55B2-515B-D978-2204EA450D39,-67,?
1593887139.260881,331B757C-EC77-7DA2-F74C-0D645F868E0B,-86,?
1593887139.263685,331B757C-EC77-7DA2-F74C-0D645F868E0B,-85,?
1593887139.273977,6DB85E24-DE49-64B0-6969-C77DECB885C2,-80,?
1593887139.276571,6DB85E24-DE49-64B0-6969-C77DECB885C2,-81,?
1593887139.394486,E8A4428F-7D44-C997-327A-35752CC1A0CD,-86,?
1593887139.461662,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-73,Apple TV HD (5)
1593887139.4650269,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-73,Apple TV HD (5)
1593887139.5045362,16BEF113-55B2-515B-D978-2204EA450D39,-72,?
1593887139.507324,16BEF113-55B2-515B-D978-2204EA450D39,-72,?
1593887139.58411,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-76,?
1593887139.586899,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-76,?
1593887139.642389,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-77,Apple TV HD (5)
1593887139.645073,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-77,Apple TV HD (5)
1593887139.681127,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-84,[TV] Samsung 6 Series (43)
1593887139.807574,331B757C-EC77-7DA2-F74C-0D645F868E0B,-80,?
1593887139.810308,331B757C-EC77-7DA2-F74C-0D645F868E0B,-80,?
1593887139.822434,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-82,Apple TV HD (5)
1593887139.82513,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-82,Apple TV HD (5)
1593887139.833529,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-80,[TV] Samsung 6 Series (43)
1593887139.855246,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-61,?
1593887139.857924,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-61,?
1593887139.942872,E8A4428F-7D44-C997-327A-35752CC1A0CD,-92,?
1593887139.980816,573548B2-440F-39E4-6F2E-C7ABDE070D96,-76,Red Green
1593887139.983543,573548B2-440F-39E4-6F2E-C7ABDE070D96,-75,Red Green
1593887139.991051,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-87,[TV] Samsung 6 Series (43)
1593887140.003765,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-80,Apple TV HD (5)
1593887140.006526,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-80,Apple TV HD (5)
1593887140.0531101,16BEF113-55B2-515B-D978-2204EA450D39,-65,?
1593887140.055666,16BEF113-55B2-515B-D978-2204EA450D39,-65,?
1593887140.162698,573548B2-440F-39E4-6F2E-C7ABDE070D96,-79,Red Green
1593887140.165662,573548B2-440F-39E4-6F2E-C7ABDE070D96,-80,Red Green
1593887140.186455,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-85,Apple TV HD (5)
1593887140.1892772,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-85,Apple TV HD (5)
1593887140.305657,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-92,[TV] Samsung 6 Series (43)
1593887140.348908,573548B2-440F-39E4-6F2E-C7ABDE070D96,-82,Red Green
1593887140.351653,573548B2-440F-39E4-6F2E-C7ABDE070D96,-81,Red Green
1593887140.353833,331B757C-EC77-7DA2-F74C-0D645F868E0B,-85,?
1593887140.355866,331B757C-EC77-7DA2-F74C-0D645F868E0B,-85,?
1593887140.360028,6DB85E24-DE49-64B0-6969-C77DECB885C2,-76,?
1593887140.3617811,6DB85E24-DE49-64B0-6969-C77DECB885C2,-76,?
1593887140.368043,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-79,Apple TV HD (5)
1593887140.369957,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-79,Apple TV HD (5)
1593887140.398851,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-80,?
1593887140.401304,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-79,?
1593887140.4606218,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-86,[TV] Samsung 6 Series (43)
1593887140.635252,6DB85E24-DE49-64B0-6969-C77DECB885C2,-82,?
1593887140.637867,6DB85E24-DE49-64B0-6969-C77DECB885C2,-82,?
1593887140.7253761,573548B2-440F-39E4-6F2E-C7ABDE070D96,-81,Red Green
1593887140.7280421,573548B2-440F-39E4-6F2E-C7ABDE070D96,-82,Red Green
1593887140.772093,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-94,[TV] Samsung 6 Series (43)
1593887140.894456,331B757C-EC77-7DA2-F74C-0D645F868E0B,-83,?
1593887140.897334,331B757C-EC77-7DA2-F74C-0D645F868E0B,-83,?
1593887140.903656,6DB85E24-DE49-64B0-6969-C77DECB885C2,-72,?
1593887140.906148,6DB85E24-DE49-64B0-6969-C77DECB885C2,-72,?
1593887140.9451861,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-64,?
1593887140.9477758,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-65,?
1593887141.0796518,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-89,[TV] Samsung 6 Series (43)
1593887141.176466,6DB85E24-DE49-64B0-6969-C77DECB885C2,-81,?
1593887141.1790972,6DB85E24-DE49-64B0-6969-C77DECB885C2,-81,?
1593887141.436439,331B757C-EC77-7DA2-F74C-0D645F868E0B,-83,?
1593887141.4765248,573548B2-440F-39E4-6F2E-C7ABDE070D96,-90,Red Green
1593887141.479116,573548B2-440F-39E4-6F2E-C7ABDE070D96,-90,Red Green
1593887141.4895449,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-68,?
1593887141.492118,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-68,?
1593887141.659585,573548B2-440F-39E4-6F2E-C7ABDE070D96,-79,Red Green
1593887141.662229,573548B2-440F-39E4-6F2E-C7ABDE070D96,-80,Red Green
1593887141.679507,16BEF113-55B2-515B-D978-2204EA450D39,-77,?
1593887141.682073,16BEF113-55B2-515B-D978-2204EA450D39,-77,?
1593887141.720731,6DB85E24-DE49-64B0-6969-C77DECB885C2,-78,?
1593887141.723287,6DB85E24-DE49-64B0-6969-C77DECB885C2,-78,?
1593887141.845499,573548B2-440F-39E4-6F2E-C7ABDE070D96,-77,Red Green
1593887141.848264,573548B2-440F-39E4-6F2E-C7ABDE070D96,-77,Red Green
1593887141.85974,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-85,[TV] Samsung 6 Series (43)
1593887141.979392,331B757C-EC77-7DA2-F74C-0D645F868E0B,-78,?
1593887141.982265,331B757C-EC77-7DA2-F74C-0D645F868E0B,-78,?
1593887141.987983,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-99,Apple TV HD (5)
1593887141.990756,6DB85E24-DE49-64B0-6969-C77DECB885C2,-80,?
1593887141.9933028,6DB85E24-DE49-64B0-6969-C77DECB885C2,-80,?
1593887142.015414,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-79,[TV] Samsung 6 Series (43)
1593887142.02556,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-79,Apple TV HD (5)
1593887142.028223,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-79,Apple TV HD (5)
1593887142.0309172,573548B2-440F-39E4-6F2E-C7ABDE070D96,-74,Red Green
1593887142.032938,573548B2-440F-39E4-6F2E-C7ABDE070D96,-74,Red Green
1593887142.210578,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-75,Apple TV HD (5)
1593887142.2133589,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-75,Apple TV HD (5)
1593887142.218256,573548B2-440F-39E4-6F2E-C7ABDE070D96,-73,Red Green
1593887142.220854,573548B2-440F-39E4-6F2E-C7ABDE070D96,-73,Red Green
1593887142.2231011,16BEF113-55B2-515B-D978-2204EA450D39,-71,?
1593887142.22466,16BEF113-55B2-515B-D978-2204EA450D39,-71,?
1593887142.263329,6DB85E24-DE49-64B0-6969-C77DECB885C2,-77,?
1593887142.265769,6DB85E24-DE49-64B0-6969-C77DECB885C2,-77,?
1593887142.313118,E8A4428F-7D44-C997-327A-35752CC1A0CD,-68,?
1593887142.330539,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-77,[TV] Samsung 6 Series (43)
1593887142.396182,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-75,Apple TV HD (5)
1593887142.399452,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-75,Apple TV HD (5)
1593887142.49808,E8A4428F-7D44-C997-327A-35752CC1A0CD,-74,?
1593887142.519185,331B757C-EC77-7DA2-F74C-0D645F868E0B,-73,?
1593887142.521734,331B757C-EC77-7DA2-F74C-0D645F868E0B,-73,?
1593887142.5740042,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-78,?
1593887142.576621,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-78,?
1593887142.67901,E8A4428F-7D44-C997-327A-35752CC1A0CD,-75,?
1593887142.761166,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-71,Apple TV HD (5)
1593887142.764019,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-71,Apple TV HD (5)
1593887142.794292,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-76,[TV] Samsung 6 Series (43)
1593887142.804877,6DB85E24-DE49-64B0-6969-C77DECB885C2,-77,?
1593887142.8073559,6DB85E24-DE49-64B0-6969-C77DECB885C2,-77,?
1593887142.8600612,E8A4428F-7D44-C997-327A-35752CC1A0CD,-72,?
1593887142.941596,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-73,Apple TV HD (5)
1593887142.944334,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-73,Apple TV HD (5)
1593887142.94717,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-84,[TV] Samsung 6 Series (43)
1593887143.075306,6DB85E24-DE49-64B0-6969-C77DECB885C2,-78,?
1593887143.078129,6DB85E24-DE49-64B0-6969-C77DECB885C2,-78,?
1593887143.104027,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-91,[TV] Samsung 6 Series (43)
1593887143.121242,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-69,?
1593887143.153404,573548B2-440F-39E4-6F2E-C7ABDE070D96,-70,Red Green
1593887143.156009,573548B2-440F-39E4-6F2E-C7ABDE070D96,-70,Red Green
1593887143.22901,E8A4428F-7D44-C997-327A-35752CC1A0CD,-72,?
1593887143.30134,16BEF113-55B2-515B-D978-2204EA450D39,-72,?
1593887143.3038979,16BEF113-55B2-515B-D978-2204EA450D39,-72,?
1593887143.306771,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-74,Apple TV HD (5)
1593887143.309066,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-74,Apple TV HD (5)
1593887143.335572,331B757C-EC77-7DA2-F74C-0D645F868E0B,-78,?
1593887143.338175,331B757C-EC77-7DA2-F74C-0D645F868E0B,-78,?
1593887143.343727,573548B2-440F-39E4-6F2E-C7ABDE070D96,-68,Red Green
1593887143.346519,573548B2-440F-39E4-6F2E-C7ABDE070D96,-68,Red Green
1593887143.349231,6DB85E24-DE49-64B0-6969-C77DECB885C2,-71,?
1593887143.351383,6DB85E24-DE49-64B0-6969-C77DECB885C2,-71,?
1593887143.410034,E8A4428F-7D44-C997-327A-35752CC1A0CD,-76,?
1593887143.421453,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-90,[TV] Samsung 6 Series (43)
1593887143.530354,573548B2-440F-39E4-6F2E-C7ABDE070D96,-70,Red Green
1593887143.532916,573548B2-440F-39E4-6F2E-C7ABDE070D96,-70,Red Green
1593887143.592783,E8A4428F-7D44-C997-327A-35752CC1A0CD,-70,?
1593887143.604702,331B757C-EC77-7DA2-F74C-0D645F868E0B,-67,?
1593887143.607267,331B757C-EC77-7DA2-F74C-0D645F868E0B,-67,?
1593887143.711391,573548B2-440F-39E4-6F2E-C7ABDE070D96,-68,Red Green
1593887143.7141871,573548B2-440F-39E4-6F2E-C7ABDE070D96,-68,Red Green
1593887143.847561,16BEF113-55B2-515B-D978-2204EA450D39,-82,?
1593887143.850183,16BEF113-55B2-515B-D978-2204EA450D39,-82,?
1593887143.884764,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-78,[TV] Samsung 6 Series (43)
1593887143.887372,6DB85E24-DE49-64B0-6969-C77DECB885C2,-67,?
1593887143.889543,6DB85E24-DE49-64B0-6969-C77DECB885C2,-67,?
1593887143.893758,573548B2-440F-39E4-6F2E-C7ABDE070D96,-70,Red Green
1593887143.896451,573548B2-440F-39E4-6F2E-C7ABDE070D96,-70,Red Green
1593887143.935888,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-81,?
1593887143.938596,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-81,?
1593887143.959311,E8A4428F-7D44-C997-327A-35752CC1A0CD,-66,?
1593887144.0825682,573548B2-440F-39E4-6F2E-C7ABDE070D96,-67,Red Green
1593887144.085238,573548B2-440F-39E4-6F2E-C7ABDE070D96,-67,Red Green
1593887144.121095,16BEF113-55B2-515B-D978-2204EA450D39,-70,?
1593887144.1238751,16BEF113-55B2-515B-D978-2204EA450D39,-70,?
1593887144.156666,6DB85E24-DE49-64B0-6969-C77DECB885C2,-75,?
1593887144.159298,6DB85E24-DE49-64B0-6969-C77DECB885C2,-75,?
1593887144.191504,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-75,[TV] Samsung 6 Series (43)
1593887144.347948,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-79,[TV] Samsung 6 Series (43)
1593887144.427319,331B757C-EC77-7DA2-F74C-0D645F868E0B,-66,?
1593887144.429256,331B757C-EC77-7DA2-F74C-0D645F868E0B,-66,?
1593887144.430614,6DB85E24-DE49-64B0-6969-C77DECB885C2,-73,?
1593887144.432057,6DB85E24-DE49-64B0-6969-C77DECB885C2,-73,?
1593887144.485121,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-78,?
1593887144.487706,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-78,?
1593887144.498436,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593887144.666707,16BEF113-55B2-515B-D978-2204EA450D39,-80,?
1593887144.6694632,16BEF113-55B2-515B-D978-2204EA450D39,-80,?
1593887144.806865,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-78,[TV] Samsung 6 Series (43)
1593887144.9591498,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-79,[TV] Samsung 6 Series (43)
1593887144.961951,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-64,Apple TV HD (5)
1593887144.9645538,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-63,Apple TV HD (5)
1593887144.970187,6DB85E24-DE49-64B0-6969-C77DECB885C2,-69,?
1593887145.028123,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-79,?
1593887145.0295591,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-78,?
1593887145.1402168,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-66,Apple TV HD (5)
1593887145.143034,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-66,Apple TV HD (5)
1593887145.2078261,16BEF113-55B2-515B-D978-2204EA450D39,-79,?
1593887145.210726,16BEF113-55B2-515B-D978-2204EA450D39,-79,?
1593887145.268148,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-77,[TV] Samsung 6 Series (43)
1593887145.323849,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-63,Apple TV HD (5)
1593887145.3265882,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-63,Apple TV HD (5)
1593887145.379092,573548B2-440F-39E4-6F2E-C7ABDE070D96,-61,Red Green
1593887145.3820748,573548B2-440F-39E4-6F2E-C7ABDE070D96,-61,Red Green
1593887145.505297,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-70,Apple TV HD (5)
1593887145.507951,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-71,Apple TV HD (5)
1593887145.513811,331B757C-EC77-7DA2-F74C-0D645F868E0B,-80,?
1593887145.568558,573548B2-440F-39E4-6F2E-C7ABDE070D96,-66,Red Green
1593887145.571326,573548B2-440F-39E4-6F2E-C7ABDE070D96,-66,Red Green
1593887145.573883,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-78,?
1593887145.575959,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-78,?
1593887145.577661,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-70,[TV] Samsung 6 Series (43)
1593887145.686552,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-59,Apple TV HD (5)
1593887145.68927,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-59,Apple TV HD (5)
1593887145.738141,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-75,[TV] Samsung 6 Series (43)
1593887145.751142,16BEF113-55B2-515B-D978-2204EA450D39,-82,?
1593887145.7536922,16BEF113-55B2-515B-D978-2204EA450D39,-82,?
1593887145.868194,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-58,Apple TV HD (5)
1593887145.8710341,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-58,Apple TV HD (5)
1593887145.9438791,573548B2-440F-39E4-6F2E-C7ABDE070D96,-66,Red Green
1593887145.946607,573548B2-440F-39E4-6F2E-C7ABDE070D96,-66,Red Green
1593887146.0451322,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593887146.052672,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-63,Apple TV HD (5)
1593887146.0552359,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-63,Apple TV HD (5)
1593887146.0597339,331B757C-EC77-7DA2-F74C-0D645F868E0B,-74,?
1593887146.061754,331B757C-EC77-7DA2-F74C-0D645F868E0B,-74,?
1593887146.12,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-79,?
1593887146.122676,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-80,?
1593887146.128629,573548B2-440F-39E4-6F2E-C7ABDE070D96,-67,Red Green
1593887146.131431,573548B2-440F-39E4-6F2E-C7ABDE070D96,-67,Red Green
1593887146.3000212,16BEF113-55B2-515B-D978-2204EA450D39,-81,?
1593887146.302542,16BEF113-55B2-515B-D978-2204EA450D39,-81,?
1593887146.338639,E8A4428F-7D44-C997-327A-35752CC1A0CD,-67,?
1593887146.353878,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-76,[TV] Samsung 6 Series (43)
1593887146.418777,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-60,Apple TV HD (5)
1593887146.4214659,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-60,Apple TV HD (5)
1593887146.520006,E8A4428F-7D44-C997-327A-35752CC1A0CD,-65,?
1593887146.602086,6DB85E24-DE49-64B0-6969-C77DECB885C2,-69,?
1593887146.6048331,6DB85E24-DE49-64B0-6969-C77DECB885C2,-69,?
1593887146.607504,331B757C-EC77-7DA2-F74C-0D645F868E0B,-72,?
1593887146.610112,331B757C-EC77-7DA2-F74C-0D645F868E0B,-72,?
1593887146.61205,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-62,Apple TV HD (5)
1593887146.6139588,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-62,Apple TV HD (5)
1593887146.662425,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-91,?
1593887146.665214,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-90,?
1593887146.667642,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-72,[TV] Samsung 6 Series (43)
1593887146.705914,E8A4428F-7D44-C997-327A-35752CC1A0CD,-59,?
1593887146.8224158,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-78,[TV] Samsung 6 Series (43)
1593887146.8374481,16BEF113-55B2-515B-D978-2204EA450D39,-90,?
1593887146.840139,16BEF113-55B2-515B-D978-2204EA450D39,-91,?
1593887146.876439,573548B2-440F-39E4-6F2E-C7ABDE070D96,-66,Red Green
1593887146.933119,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-75,?
1593887146.935761,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-75,?
1593887147.065964,573548B2-440F-39E4-6F2E-C7ABDE070D96,-60,Red Green
1593887147.0685558,573548B2-440F-39E4-6F2E-C7ABDE070D96,-60,Red Green
1593887147.074078,E8A4428F-7D44-C997-327A-35752CC1A0CD,-60,?
1593887147.132422,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-69,[TV] Samsung 6 Series (43)
1593887147.141697,6DB85E24-DE49-64B0-6969-C77DECB885C2,-67,?
